date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2024-11-14,54.4,8.2,245262000,2.2419,1.4863
2024-11-14,54.4,8.3,245572000,2.5894,2.0175
2024-11-14,54.4,8.2,245572000,1.53,1.53
2024-11-14,54.4,5.4,245771000,0.8708,0.8708
2024-11-14,54.4,5.3,245771000,0.2733,0
2024-11-14,54.4,5.6,245771000,0.443,0
2024-11-14,54.4,5.5,245771000,1.0991,0.7558
2024-11-14,54.4,5.8,245836000,0.8627,0.5452
2024-11-14,54.4,5.5,245836000,0.3583,0.3583
2024-11-14,54.4,5.6,245836000,2.4486,0.8894
2024-11-14,54.4,5.7,245836000,3.1413,2.3416
2024-11-14,54.4,5.5,246068000,4.1925,2.2838
2024-11-14,54.4,5.4,246068000,1.4572,0
2024-11-14,54.4,5.7,246068000,1.6047,0.7422
2024-11-14,54.4,5.6,246068000,4.485,1.0649
2024-11-14,54.4,5.3,246068000,0.8652,0.2525
2024-11-14,54.4,5,246161000,0.6311,0.6311
2024-11-14,54.4,5.1,246161000,1.2688,1.2688
2024-11-14,54.4,7.1,250003788,2.4816,1.5633
2024-11-14,54.4,7.3,250003788,0.5113,0.4066
2024-11-14,54.4,7,250003788,1.0025,0
2024-11-14,54.4,7.2,250003788,4.8097,2.2866
2024-11-14,54.4,-5.4,250005539,0.5002,0
2024-11-14,54.4,-8.7,250006112,0.0816,0
2024-11-14,54.4,-8.8,250006112,0.5844,0.2091
2024-11-14,54.4,-8.8,250106800,5.2455,0
2024-11-14,54.4,-8.6,250267000,2,2
2024-11-14,54.4,-8.7,250267000,4.4008,2.8
2024-11-14,54.4,-8.8,250269000,0.4997,0.4997
2024-11-14,54.4,-8.7,250269000,0.0777,0.0777
2024-11-14,54.4,11.4,257537000,0.3727,0
2024-11-14,54.4,11.5,257537000,0.3497,0
2024-11-14,54.4,11.6,257537000,0.183,0
2024-11-14,54.4,10.2,257537000,0.6052,0
2024-11-14,54.4,10.3,257537000,0.2283,0
2024-11-14,54.4,16.3,261008020,24.0022,0
2024-11-14,54.4,1.7,261084090,0.1572,0
2024-11-14,54.4,1.6,261084090,0.4713,0
2024-11-14,54.4,147.7,273213410,0.3758,0
2024-11-14,54.4,150.6,273298090,0.388,0
2024-11-14,54.4,150.7,273298090,0.1216,0
2024-11-14,54.4,144.8,273314740,0.4613,0
2024-11-14,54.4,144.6,273314740,0.3333,0
2024-11-14,54.4,144.7,273314740,0.4069,0
2024-11-14,54.4,161.9,273339930,0.0552,0
2024-11-14,54.4,161.8,273339930,0.5708,0
2024-11-14,54.4,161.6,273339930,0.245,0
2024-11-14,54.4,161.7,273339930,0.508,0
2024-11-14,54.4,151.1,273351500,0.4602,0
2024-11-14,54.4,151,273351500,0.1825,0
2024-11-14,54.4,151.2,273351500,0.3913,0
2024-11-14,54.4,149.4,273356070,0.7422,0
2024-11-14,54.4,147.1,273370230,0.248,0
2024-11-14,54.4,147,273370230,0.5027,0
2024-11-14,54.4,147.6,273392870,0.3027,0
2024-11-14,54.4,147.7,273392870,0.5727,0
2024-11-14,54.4,162.1,273446750,0.1869,0
2024-11-14,54.4,162.2,273446750,0.3352,0
2024-11-14,54.4,-159.9,338526000,0.0394,0
2024-11-14,54.4,-165.7,366183000,0.6055,0
2024-11-14,54.4,-165.8,366183000,0.4744,0
2024-11-14,54.4,-166.3,367095130,0.7669,0
2024-11-14,54.4,-130.7,367440840,1.1741,0
2024-11-14,54.4,-130.7,368313260,0.7144,0
2024-11-14,54.4,-18.6,431613000,1.948,1.948
2024-11-14,54.4,-18.7,431682000,0.5752,0.5752
2024-11-14,54.4,-17.5,431682000,0.9305,0.9305
2024-11-14,54.4,-18.5,431682000,0.9819,0.9819
2024-11-14,54.4,-18.4,431682000,0.8175,0.8175
2024-11-14,54.4,-10.3,431813000,0.3108,0
2024-11-14,54.4,-10.4,431813000,0.3444,0
2024-11-14,54.4,-11,431813000,1.0055,0
2024-11-14,54.4,-11.2,431813000,0.5725,0
2024-11-14,54.4,-10.5,431813000,0.0552,0
2024-11-14,54.4,-10.7,431813000,0.8669,0
2024-11-14,54.4,-10.2,431813000,0.1066,0
2024-11-14,54.4,-20.4,432306000,1.03,0
2024-11-14,54.4,-18.8,432990000,0.6225,0
2024-11-14,54.5,8.3,211115000,0.6536,0
2024-11-14,54.5,13.7,211317720,0.6627,0
2024-11-14,54.5,13.6,211317720,20.8727,0
2024-11-14,54.5,13.6,211474000,23.9936,0
2024-11-14,54.5,13.1,211523500,0,0
2024-11-14,54.5,5.3,211824000,0.9383,0
2024-11-14,54.5,-4.1,232003258,0.5972,0
2024-11-14,54.5,-3.7,234999151,0.4269,0
2024-11-14,54.5,-0.8,235001670,1.1597,0.9925
2024-11-14,54.5,-0.9,235001670,3.6811,3.6811
2024-11-14,54.5,-4.1,235002103,0.5277,0
2024-11-14,54.5,-0.7,235002330,0.368,0.0508
2024-11-14,54.5,-5.4,235003589,0.8186,0
2024-11-14,54.5,-5.5,235003589,0.0475,0
2024-11-14,54.5,-5.5,235004756,0.6972,0
2024-11-14,54.5,-9.4,235005820,1.5394,0
2024-11-14,54.5,-0.6,235018597,0.0683,0
2024-11-14,54.5,-4.1,235033728,0.5538,0
2024-11-14,54.5,0.8,235050371,0.3566,0
2024-11-14,54.5,0,235050371,0.0202,0
2024-11-14,54.5,0.7,235050371,0.4658,0
2024-11-14,54.5,-3.6,235096094,8.4941,0
2024-11-14,54.5,-3.7,235096094,0.5663,0
2024-11-14,54.5,-5.5,235101258,20.8977,20.5969
2024-11-14,54.5,6.8,235113724,1.0991,0
2024-11-14,54.5,8,244157000,0.5527,0.2594
2024-11-14,54.5,8.1,244157000,1.4224,1.4224
2024-11-14,54.5,8.1,245100000,1.3027,1.3027
2024-11-14,54.5,8,245100000,0.6761,0.6761
2024-11-14,54.5,8.2,245262000,0.4494,0.4494
2024-11-14,54.5,8,245262000,1.7836,1.7836
2024-11-14,54.5,8.1,245262000,1.5974,1.5974
2024-11-14,54.5,8.1,245572000,0.143,0.1008
2024-11-14,54.5,8.2,245572000,2.3772,2.2749
2024-11-14,54.5,-8.8,250001656,2.4494,0
2024-11-14,54.5,-8.9,250001656,0.6125,0
2024-11-14,54.5,7.1,250003788,4.5041,3.8911
2024-11-14,54.5,7.2,250003788,2.7625,2.3416
2024-11-14,54.5,7.3,250003788,1.06,0.8333
2024-11-14,54.5,7,250003788,0.1591,0
2024-11-14,54.5,-8.6,250005539,0.4083,0
2024-11-14,54.5,-8.5,250005539,0.1416,0
2024-11-14,54.5,-5.5,250005539,0.3527,0
2024-11-14,54.5,-8.7,250005539,0.2852,0
2024-11-14,54.5,-5.4,250005539,0.2638,0
2024-11-14,54.5,-8.6,250006112,2.3541,1.3161
2024-11-14,54.5,-8.8,250006112,1.2788,1.128
2024-11-14,54.5,-8.7,250006112,6.6352,5.7133
2024-11-14,54.5,-8.5,250006112,0.3836,0
2024-11-14,54.5,-8.5,250106800,0.103,0
2024-11-14,54.5,-8.7,250106800,5.6508,0
2024-11-14,54.5,-8.7,250267000,2.5308,0
2024-11-14,54.5,-8.5,250267000,0.3447,0
2024-11-14,54.5,-8.6,250267000,1.5,0
2024-11-14,54.5,-8.7,250269000,5.71,4.7225
2024-11-14,54.5,-8.6,250269000,2.7072,1.5919
2024-11-14,54.5,-8.8,250269000,1.338,1.288
2024-11-14,54.5,-8.5,250269000,0.4186,0
2024-11-14,54.5,11.1,257537000,0.318,0
2024-11-14,54.5,11.2,257537000,0.3091,0
2024-11-14,54.5,10.6,257537000,0.3025,0
2024-11-14,54.5,10.8,257537000,0.3219,0
2024-11-14,54.5,10.7,257537000,0.3336,0
2024-11-14,54.5,11.3,257537000,0.3638,0
2024-11-14,54.5,10.3,257537000,0.1055,0
2024-11-14,54.5,10.4,257537000,0.3111,0
2024-11-14,54.5,10.9,257537000,0.3147,0
2024-11-14,54.5,10.5,257537000,0.3638,0
2024-11-14,54.5,11,257537000,0.3197,0
2024-11-14,54.5,16.8,261002850,27.093,0
2024-11-14,54.5,16.8,261003680,23.85,0
2024-11-14,54.5,18.7,261004430,0.0361,0
2024-11-14,54.5,18.8,261004430,1.0636,0.755
2024-11-14,54.5,18.5,261005510,24.0022,0
2024-11-14,54.5,18.5,261054050,18.7033,0
2024-11-14,54.5,18.6,261054050,0.4569,0
2024-11-14,54.5,18.8,261054050,0.203,0
2024-11-14,54.5,18.7,261054050,0.6533,0
2024-11-14,54.5,1.4,261084090,0.1197,0
2024-11-14,54.5,1.5,261084090,0.4755,0
2024-11-14,54.5,1.6,261084090,0.0247,0
2024-11-14,54.5,18.5,261497000,1.9155,0
2024-11-14,54.5,18.8,261497000,0.2311,0
2024-11-14,54.5,18.7,261497000,0.6322,0
2024-11-14,54.5,18.6,261497000,0.4361,0
2024-11-14,54.5,147.8,273213410,1.1461,0
2024-11-14,54.5,150.9,273295020,0.6675,0
2024-11-14,54.5,150.8,273295020,0.0166,0
2024-11-14,54.5,150.7,273298090,0.6408,0
2024-11-14,54.5,150.8,273298090,0.305,0
2024-11-14,54.5,145.1,273314740,0.3972,0
2024-11-14,54.5,145,273314740,0.2438,0
2024-11-14,54.5,145.2,273314740,0.2208,0
2024-11-14,54.5,144.9,273314740,0.4258,0
2024-11-14,54.5,162,273339930,0.9038,0
2024-11-14,54.5,161.9,273339930,0.0113,0
2024-11-14,54.5,162.1,273339930,0.2922,0
2024-11-14,54.5,151.4,273351500,0.4016,0
2024-11-14,54.5,151.3,273351500,0.4702,0
2024-11-14,54.5,151.2,273351500,0.0722,0
2024-11-14,54.5,19.5,273355510,0.25,0.25
2024-11-14,54.5,19.7,273355510,0.4055,0
2024-11-14,54.5,19.6,273355510,10.3297,10.0744
2024-11-14,54.5,149.6,273356070,0.8441,0
2024-11-14,54.5,147.1,273370230,0.4894,0
2024-11-14,54.5,147.2,273370230,0.2519,0
2024-11-14,54.5,147.7,273392870,0.2186,0
2024-11-14,54.5,162.3,273446750,0.1502,0
2024-11-14,54.5,162.2,273446750,0.4416,0
2024-11-14,54.5,-159.9,338526000,0.0297,0
2024-11-14,54.5,-159.7,338526000,0.2838,0
2024-11-14,54.5,-159.4,338526000,0.3555,0
2024-11-14,54.5,-159.2,338526000,0.1997,0
2024-11-14,54.5,-159.8,338526000,0.3494,0
2024-11-14,54.5,-159.6,338526000,0.3758,0
2024-11-14,54.5,-159.5,338526000,0.3233,0
2024-11-14,54.5,-159.3,338526000,0.3449,0
2024-11-14,54.5,-165.6,366183000,0.6475,0
2024-11-14,54.5,-165.7,366183000,0.1363,0
2024-11-14,54.5,-165.5,366183000,0.5025,0
2024-11-14,54.5,-166.3,367095130,0.6066,0
2024-11-14,54.5,-166.2,367095130,0.14,0
2024-11-14,54.5,-130.8,367440840,0.7922,0
2024-11-14,54.5,-130.7,368313260,0.2083,0
2024-11-14,54.5,-130.8,368313260,0.4633,0
2024-11-14,54.5,-18.1,431022000,0.4658,0.4658
2024-11-14,54.5,-17.7,431022000,4.3983,4.3983
2024-11-14,54.5,-18,431022000,0.5397,0.5397
2024-11-14,54.5,-17.8,431022000,1.0233,1.0233
2024-11-14,54.5,-18.8,431022000,0.2094,0.2094
2024-11-14,54.5,-18.3,431022000,1.3727,1.3727
2024-11-14,54.5,-18.4,431022000,1.1455,1.1455
2024-11-14,54.5,-17.9,431022000,0.9083,0.9083
2024-11-14,54.5,-18.2,431022000,2.2661,2.2661
2024-11-14,54.5,-18.5,431022000,2.3558,2.3558
2024-11-14,54.5,-18.9,431022000,0.5238,0.5238
2024-11-14,54.5,-18.7,431682000,0.9455,0.9455
2024-11-14,54.5,-18.6,431682000,1.6511,1.6511
2024-11-14,54.5,-18.5,431682000,0.4575,0.4575
2024-11-14,54.5,-9.7,431813000,0.7002,0
2024-11-14,54.5,-9.2,431813000,1.0352,0
2024-11-14,54.5,-9,431813000,0.9777,0
2024-11-14,54.5,-9.9,431813000,1.6772,0
2024-11-14,54.5,-8.8,431813000,0.8061,0
2024-11-14,54.5,-8.7,431813000,0.958,0
2024-11-14,54.5,-8.6,431813000,0.7288,0
2024-11-14,54.5,-8.5,431813000,0.1597,0
2024-11-14,54.5,-9.4,431813000,1.6661,0
2024-11-14,54.5,-10.1,431813000,0.2305,0
2024-11-14,54.5,-10.2,431813000,0.4161,0
2024-11-14,54.5,-10,431813000,0.2275,0
2024-11-14,54.5,-9.6,431813000,0.2305,0
2024-11-14,54.5,-9.8,431813000,0.1619,0
2024-11-14,54.5,-8.9,431813000,0.3388,0
2024-11-14,54.5,-9.5,431813000,0.2497,0
2024-11-14,54.5,-9.3,431813000,0.5502,0
2024-11-14,54.5,-18.3,432990000,0.0769,0.0769
2024-11-14,54.5,-18.4,432990000,0.1066,0.1066
2024-11-14,54.5,-18.7,432990000,0.4305,0.4305
2024-11-14,54.5,-18.8,432990000,0.4444,0
2024-11-14,54.6,8.2,211115000,1.3244,0
2024-11-14,54.6,8.4,211115000,1.1263,0
2024-11-14,54.6,8.5,211115000,12.8361,6.6113
2024-11-14,54.6,8.3,211115000,0.2091,0
2024-11-14,54.6,13.6,211317720,1.4238,0.3241
2024-11-14,54.6,13.7,211317720,1.0902,0
2024-11-14,54.6,9.9,211519000,23.9925,0
2024-11-14,54.6,13.2,211523500,0.4652,0
2024-11-14,54.6,13.1,211523500,0.4841,0
2024-11-14,54.6,5.3,211824000,0.0913,0
2024-11-14,54.6,5.4,211824000,0.7533,0
2024-11-14,54.6,10.7,219002136,4.5958,3.2466
2024-11-14,54.6,10.8,219002136,3.1719,3.1719
2024-11-14,54.6,10.6,219002136,0.8277,0.4152
2024-11-14,54.6,10.8,220317000,14.8525,0
2024-11-14,54.6,10.7,220317000,0.4358,0
2024-11-14,54.6,10.6,220345000,0.5891,0
2024-11-14,54.6,10.7,220345000,14.0788,0
2024-11-14,54.6,-4.1,232003258,0.3247,0
2024-11-14,54.6,-5.4,232020949,0.1083,0
2024-11-14,54.6,-1.2,232025575,23.9686,0
2024-11-14,54.6,-0.7,234671000,2.1819,1.4508
2024-11-14,54.6,-0.8,234671000,7.2394,6.4811
2024-11-14,54.6,-1.2,234671000,6.5522,0
2024-11-14,54.6,-0.6,234671000,0.6058,0.1072
2024-11-14,54.6,-1.1,234671000,0.3858,0
2024-11-14,54.6,-1,234671000,0.4208,0
2024-11-14,54.6,-0.4,234671000,0.6047,0.6047
2024-11-14,54.6,-0.5,234671000,5.5958,5.5958
2024-11-14,54.6,-0.9,234671000,0.42,0
2024-11-14,54.6,-3.7,234999151,0.4844,0
2024-11-14,54.6,-3.6,234999151,0.3413,0
2024-11-14,54.6,-0.9,235001670,18.7819,18.6297
2024-11-14,54.6,-0.8,235001670,0.3733,0.3733
2024-11-14,54.6,-4.1,235002103,0.4638,0
2024-11-14,54.6,-0.4,235002260,18.9933,18.8122
2024-11-14,54.6,-0.3,235002260,4.9858,4.9858
2024-11-14,54.6,-1,235002330,1.148,0
2024-11-14,54.6,-0.8,235002330,9.7138,8.6133
2024-11-14,54.6,-1.1,235002330,1.0958,0
2024-11-14,54.6,-1.2,235002330,5.3822,0
2024-11-14,54.6,-0.9,235002330,1.0391,0
2024-11-14,54.6,-0.7,235002330,5.2652,3.2088
2024-11-14,54.6,-5.4,235003589,0.7644,0
2024-11-14,54.6,-5.5,235004756,0.8583,0
2024-11-14,54.6,-1.2,235005299,20.5638,0
2024-11-14,54.6,-5.4,235007493,1.0197,0
2024-11-14,54.6,-6,235011319,12.4686,0
2024-11-14,54.6,-0.6,235018597,23.9213,19.0416
2024-11-14,54.6,-4.1,235033728,0.6752,0
2024-11-14,54.6,0.9,235050371,0.7963,0
2024-11-14,54.6,0.8,235050371,0.355,0
2024-11-14,54.6,-1.2,235080845,24,0
2024-11-14,54.6,-1.2,235090465,23.8797,0
2024-11-14,54.6,-0.4,235093015,7.5797,7.5797
2024-11-14,54.6,-0.5,235093015,13.3511,13.3511
2024-11-14,54.6,-1.2,235097102,24.0036,0
2024-11-14,54.6,-4.4,235104839,0,0
2024-11-14,54.6,-6,235106049,24.0613,0
2024-11-14,54.6,-6,235112317,24.0036,0
2024-11-14,54.6,6.8,235113724,1.0441,0
2024-11-14,54.6,8,244157000,1.7055,0.9969
2024-11-14,54.6,8,245100000,1.9088,1.9088
2024-11-14,54.6,8,245262000,1.893,1.4444
2024-11-14,54.6,8.1,245572000,1.8155,1.8155
2024-11-14,54.6,-6,250000511,24.0669,0
2024-11-14,54.6,-8.5,250000864,24.003,0
2024-11-14,54.6,-8.5,250001656,21.3322,0
2024-11-14,54.6,-8.5,250002464,23.9805,0
2024-11-14,54.6,-8.5,250003397,24.0033,0
2024-11-14,54.6,-8.5,250003407,23.983,0
2024-11-14,54.6,7.2,250003788,0.5616,0.5616
2024-11-14,54.6,-8.5,250004765,11.1519,0
2024-11-14,54.6,-8.5,250005222,23.9949,0
2024-11-14,54.6,-8.5,250005223,24.0016,0
2024-11-14,54.6,-8.7,250005539,0.1502,0
2024-11-14,54.6,-8.9,250005539,0.6752,0
2024-11-14,54.6,-8.5,250005539,0.4997,0
2024-11-14,54.6,-5.5,250005539,0.6666,0
2024-11-14,54.6,-8.8,250005539,0.7005,0
2024-11-14,54.6,-8.5,250005953,23.9997,0
2024-11-14,54.6,-8.5,250006112,12.7236,0
2024-11-14,54.6,-8.5,250006113,23.9525,0
2024-11-14,54.6,-8.5,250006158,23.9524,0
2024-11-14,54.6,-8.5,250006235,24.0013,0
2024-11-14,54.6,-8.5,250102600,24.0005,0
2024-11-14,54.6,-8.5,250102700,23.9972,0
2024-11-14,54.6,-8.5,250106800,13.0005,0
2024-11-14,54.6,-8.5,250183000,23.9497,0
2024-11-14,54.6,-8.5,250190000,23.9994,0
2024-11-14,54.6,-8.5,250267000,13.2236,0
2024-11-14,54.6,-8.5,250269000,13.2647,0
2024-11-14,54.6,-8.5,250493000,24.0025,0
2024-11-14,54.6,-8.5,250495000,23.9991,0
2024-11-14,54.6,-8.5,250512000,23.8361,0
2024-11-14,54.6,18.8,261001230,23.9999,0
2024-11-14,54.6,18.8,261001620,23.9997,0
2024-11-14,54.6,18.8,261001870,24.0002,0
2024-11-14,54.6,18.8,261001880,24,0
2024-11-14,54.6,16.8,261002850,2.7691,0.2502
2024-11-14,54.6,16.6,261003890,0.1094,0
2024-11-14,54.6,16.5,261003890,0.2752,0
2024-11-14,54.6,18.8,261003910,24.0008,0
2024-11-14,54.6,18.6,261004280,5.9997,0
2024-11-14,54.6,18.8,261004430,20.1633,0.2169
2024-11-14,54.6,18.6,261005260,1.3688,0.4494
2024-11-14,54.6,18.6,261006050,15.5675,0
2024-11-14,54.6,18.6,261007950,23.9972,0
2024-11-14,54.6,18.8,261013840,24.0002,0
2024-11-14,54.6,18.6,261028620,16.5477,0.1166
2024-11-14,54.6,18.8,261054050,3.9499,0
2024-11-14,54.6,1.4,261084090,0.3555,0
2024-11-14,54.6,1.3,261084090,0.1958,0
2024-11-14,54.6,18.8,261497000,4.3511,0
2024-11-14,54.6,18.9,261497000,0.3663,0
2024-11-14,54.6,20.2,273212350,23.9938,0
2024-11-14,54.6,148,273213410,0.1816,0
2024-11-14,54.6,20.2,273213540,24.0336,0
2024-11-14,54.6,20.2,273240500,24.0005,0
2024-11-14,54.6,20.1,273240600,24.4013,0
2024-11-14,54.6,151,273295020,0.4441,0
2024-11-14,54.6,150.9,273298090,0.6377,0
2024-11-14,54.6,150.8,273298090,0.0472,0
2024-11-14,54.6,20.4,273298620,23.9533,0
2024-11-14,54.6,145.5,273314740,0.378,0
2024-11-14,54.6,145.2,273314740,0.2061,0
2024-11-14,54.6,145.3,273314740,0.3424,0
2024-11-14,54.6,145.4,273314740,0.383,0
2024-11-14,54.6,162.2,273339930,2.4908,0
2024-11-14,54.6,162.1,273339930,0.1966,0
2024-11-14,54.6,20.1,273346920,21.6513,0
2024-11-14,54.6,20.1,273350610,24.0036,0
2024-11-14,54.6,151.5,273351500,0.4472,0
2024-11-14,54.6,151.6,273351500,0.4319,0
2024-11-14,54.6,151.4,273351500,0.1408,0
2024-11-14,54.6,20.1,273354510,23.7502,0
2024-11-14,54.6,20.1,273355510,4.5866,0
2024-11-14,54.6,19.7,273355510,0.2552,0
2024-11-14,54.6,19.6,273355510,2.13,2.13
2024-11-14,54.6,149.7,273356070,0.2358,0
2024-11-14,54.6,149.8,273356070,0.4641,0
2024-11-14,54.6,147.3,273370230,0.3166,0
2024-11-14,54.6,147.4,273370230,0.4588,0
2024-11-14,54.6,20.1,273391960,23.9533,0
2024-11-14,54.6,147.7,273392870,0.3377,0
2024-11-14,54.6,147.8,273392870,0.1119,0
2024-11-14,54.6,20.2,273399010,24.0524,0
2024-11-14,54.6,20.1,273411240,24.0052,0
2024-11-14,54.6,20.1,273424330,21.5497,0
2024-11-14,54.6,20.1,273425720,24.2008,0
2024-11-14,54.6,20.1,273430130,23.6891,0
2024-11-14,54.6,20.1,273433960,24.0022,0
2024-11-14,54.6,20.1,273434650,23.1,0
2024-11-14,54.6,162.3,273446750,0.5966,0
2024-11-14,54.6,20.2,273448650,23.9999,0
2024-11-14,54.6,20.1,273450060,24.75,0
2024-11-14,54.6,20.1,273454540,23.1008,0
2024-11-14,54.6,20.1,273458630,23.6163,0
2024-11-14,54.6,20.4,273529800,6.8002,0
2024-11-14,54.6,20.1,273532110,23.9025,0
2024-11-14,54.6,20.1,273539210,23.9005,0
2024-11-14,54.6,20.1,273612200,23.1997,0
2024-11-14,54.6,162.9,273613120,0.3744,0
2024-11-14,54.6,-158.9,338526000,0.3819,0
2024-11-14,54.6,-159,338526000,0.3788,0
2024-11-14,54.6,-158.7,338526000,0.2313,0
2024-11-14,54.6,-158.8,338526000,0.3894,0
2024-11-14,54.6,-159.2,338526000,0.1177,0
2024-11-14,54.6,-159.1,338526000,0.4208,0
2024-11-14,54.6,-165.4,366183000,0.9883,0
2024-11-14,54.6,-165.5,366183000,0.1558,0
2024-11-14,54.6,-165.3,366183000,0.2144,0
2024-11-14,54.6,-166.2,367095130,0.735,0
2024-11-14,54.6,-130.8,367440840,0.3002,0
2024-11-14,54.6,-130.9,367440840,0.3086,0
2024-11-14,54.6,-130.8,368313260,0.5647,0
2024-11-14,54.6,-130.9,368313260,0.4211,0
2024-11-14,54.6,-17.6,431022000,0.8902,0.8902
2024-11-14,54.6,-19,431022000,0.495,0.495
2024-11-14,54.6,-19.1,431022000,0.3102,0
2024-11-14,54.6,-17.7,431022000,0.3222,0.3222
2024-11-14,54.6,-18.7,431682000,0.5391,0.5391
2024-11-14,54.6,-10.4,431813000,1.2116,0
2024-11-14,54.6,-10.1,431813000,0.9419,0
2024-11-14,54.6,-20.2,432306000,0.8222,0
2024-11-14,54.6,-18.5,432990000,1.6344,1.6344
2024-11-14,54.6,-18.4,432990000,0.8786,0.8786
2024-11-14,54.6,-18.6,432990000,1.3288,1.3288
2024-11-14,54.6,-18.7,432990000,1.3033,1.3033
2024-11-14,54.7,8.2,211101000,13.3086,0
2024-11-14,54.7,8.3,211101000,10.6561,9.6433
2024-11-14,54.7,8.3,211115000,1.7527,1.185
2024-11-14,54.7,8.2,211115000,6.1036,0
2024-11-14,54.7,8.3,211282410,7.9419,2.2633
2024-11-14,54.7,8.2,211282410,15.8555,0
2024-11-14,54.7,8.2,211363300,16.6833,0
2024-11-14,54.7,8.3,211363300,7.2811,5.8147
2024-11-14,54.7,8.3,211364330,3.9433,3.4841
2024-11-14,54.7,8.2,211364330,20.0416,0
2024-11-14,54.7,8.2,211413470,15.1041,0
2024-11-14,54.7,8.3,211413470,8.6816,7.8075
2024-11-14,54.7,8.2,211526880,23.8705,0
2024-11-14,54.7,8.3,211526880,0.03,0
2024-11-14,54.7,5.4,211824000,0.9272,0
2024-11-14,54.7,10.6,219002136,15.3444,0
2024-11-14,54.7,10.7,219002136,0.0722,0
2024-11-14,54.7,10.7,219002962,5.8622,4.5047
2024-11-14,54.7,10.7,219015338,25.9783,0
2024-11-14,54.7,10.6,220317000,16.2861,0
2024-11-14,54.7,10.7,220317000,0.2338,0
2024-11-14,54.7,10.6,220345000,9.8063,0
2024-11-14,54.7,-4.1,232003258,0.4836,0
2024-11-14,54.7,-5.4,232020949,1.0416,0
2024-11-14,54.7,-3.6,234999151,22.7336,0
2024-11-14,54.7,-5.4,235000531,0.783,0
2024-11-14,54.7,-5.3,235003589,0.0833,0
2024-11-14,54.7,-5.4,235003589,0.6502,0
2024-11-14,54.7,-5.5,235004756,0.725,0
2024-11-14,54.7,-5.4,235007493,0.8663,0
2024-11-14,54.7,-5.5,235020549,0.8672,0
2024-11-14,54.7,1,235050371,0.7744,0
2024-11-14,54.7,0.9,235050371,0.0841,0
2024-11-14,54.7,-0.4,235093015,1.6708,1.6708
2024-11-14,54.7,-0.5,235093015,1.408,1.408
2024-11-14,54.7,6.8,235113724,0.0563,0
2024-11-14,54.7,6.9,235113724,0.9616,0
2024-11-14,54.7,8,244157000,3.078,2.4341
2024-11-14,54.7,8,245100000,3.0922,3.0922
2024-11-14,54.7,8,245262000,1.7838,0
2024-11-14,54.7,8.1,245572000,3.1286,3.1286
2024-11-14,54.7,8,245572000,0.338,0.338
2024-11-14,54.7,8.2,246065000,23.743,0
2024-11-14,54.7,-5.7,250005539,0.2191,0
2024-11-14,54.7,-5.5,250005539,0.0833,0
2024-11-14,54.7,-8.8,250005539,0.1883,0
2024-11-14,54.7,-5.6,250005539,0.6641,0
2024-11-14,54.7,18.4,261003640,24.0002,0
2024-11-14,54.7,18.4,261003890,16.8197,0
2024-11-14,54.7,17,261003890,1.7677,0
2024-11-14,54.7,18.4,261003970,23.9997,0
2024-11-14,54.7,18.4,261004050,23.9591,0
2024-11-14,54.7,18.4,261004390,24.0002,0
2024-11-14,54.7,18.4,261004780,24.003,0
2024-11-14,54.7,18.4,261004850,24.0055,0
2024-11-14,54.7,18.4,261004860,23.9999,0
2024-11-14,54.7,18.4,261004870,24.0138,0
2024-11-14,54.7,18.4,261005270,24.0469,0
2024-11-14,54.7,18.4,261007370,23.9325,0
2024-11-14,54.7,18.4,261009030,23.9847,0
2024-11-14,54.7,18.4,261009040,23.9913,0
2024-11-14,54.7,18.4,261009080,23.9975,0
2024-11-14,54.7,18.4,261010820,23.9999,0
2024-11-14,54.7,18.4,261010830,23.9972,0
2024-11-14,54.7,18.4,261012880,24.0752,0
2024-11-14,54.7,18.4,261014550,24.098,0
2024-11-14,54.7,18.4,261020840,23.9947,0
2024-11-14,54.7,18.4,261036610,24.0166,0
2024-11-14,54.7,1.3,261084090,0.5872,0
2024-11-14,54.7,18.9,261497000,0.2333,0
2024-11-14,54.7,19,261497000,0.228,0
2024-11-14,54.7,148,273213410,0.9552,0
2024-11-14,54.7,151,273295020,0.4494,0
2024-11-14,54.7,151.1,273298090,0.3847,0
2024-11-14,54.7,151,273298090,0.4416,0
2024-11-14,54.7,145.5,273314740,0.0444,0
2024-11-14,54.7,145.6,273314740,0.3719,0
2024-11-14,54.7,145.7,273314740,0.458,0
2024-11-14,54.7,145.8,273314740,0.3358,0
2024-11-14,54.7,145.9,273314740,0.1177,0
2024-11-14,54.7,162.3,273339930,0.7113,0
2024-11-14,54.7,162.2,273339930,0.7938,0
2024-11-14,54.7,151.6,273351500,0.0872,0
2024-11-14,54.7,151.7,273351500,0.3983,0
2024-11-14,54.7,151.8,273351500,0.5097,0
2024-11-14,54.7,19.6,273355510,5.2486,0.2658
2024-11-14,54.7,150,273356070,0.3408,0
2024-11-14,54.7,149.9,273356070,0.3313,0
2024-11-14,54.7,147.5,273370230,1.2597,0
2024-11-14,54.7,147.8,273392870,0.548,0
2024-11-14,54.7,162.4,273446750,0.4819,0
2024-11-14,54.7,20.4,273449380,24.0338,0
2024-11-14,54.7,20.4,273522400,23.9961,0
